station,WBAN ,date,temp,dewpoint, visibility,windspeed,precipitation,snow_depth,indicator
722970,23129,20130401,60.9,50.7,10,7.4, 0.00G,999.9,0
722970,23129,20130402,61,51,10,5.1, 0.00G,999.9,0
722970,23129,20130403,61.4,51,9.9,4.1, 0.00I,999.9,0
722972,63878,20130401,41.6,31.1,10,10.8, 0.00G,999.9,0
722972,63878,20130402,34.5,22.7,10,4.8, 0.00I,999.9,0
722972,63878,20130403,36.1,24.7,10,3.6, 0.00I,999.9,0
722975,53141,20130401,60.5,47.5,10,6.5, 0.00I,999.9,0
722975,53141,20130402,60.3,48.3,10,4.4, 0.00H,999.9,10000
722975,53141,20130403,59.3,50,10,3.6, 0.00I,999.9,0
722976,3166,20130401,63.5,50.2,10,3.8, 0.00G,999.9,0
722976,3166,20130402,63.6,50.9,10,2.4, 0.00G,999.9,0
722976,3166,20130403,64.2,51.1,10,1.5, 0.00I,999.9,0
722977,93184,20130401,60.1,50.5,10,5.1, 0.00G,999.9,10000
722977,93184,20130402,60.1,51,10,4, 0.00G,999.9,0
722977,93184,20130403,59.1,52.7,10,4.8, 0.00I,999.9,0
723013,13748,20130401,64.1,55.7,9.9,8.3, 0.07G,999.9,10010
723013,13748,20130402,56.2,39.6,10,5.7, 0.05G,999.9,0
723013,13748,20130403,47.7,42,10,1.4, 0.00G,999.9,0
723020,99999,20130401,64,55.8,9.9,8.8, 0.07G,999.9,10010
723020,99999,20130402,56.5,39.8,10,5.7, 0.05G,999.9,0
723030,13714,20130401,63.5,51.3,9.4,5.8, 0.50G,999.9,10000
723030,13714,20130402,54.7,33.4,10,5.4, 0.00G,999.9,0
723030,13714,20130403,48.2,36.5,9.3,3.1, 0.00I,999.9,0
723034,93747,20130401,63.7,49.4,11.4,6.9, 0.25G,999.9,10000
723034,93747,20130402,52.9,34.8,12,5.3, 0.02G,999.9,0
723034,93747,20130403,48.9,37.6,12,4.2, 0.00G,999.9,0
723035,93740,20130401,64.6,50.6,9.5,7.3, 0.51G,999.9,10000
723035,93740,20130402,56.3,30.8,10,7.6, 0.01G,999.9,0
723035,93740,20130403,50.9,37.9,10,2.5, 0.00G,999.9,0
723037,93765,20130401,59.1,55.7,7,9.1, 0.03G,999.9,10000
723037,93765,20130402,53.2,40.4,9.2,6.9, 0.02G,999.9,0
723037,93765,20130403,48,42,10,2.3, 0.01G,999.9,0
723055,63816,20130401,56.8,45.4,8.6,5.2, 0.90G,999.9,110000
723055,63816,20130402,50.8,29.1,9.9,5.1, 0.00G,999.9,0
723055,63816,20130403,50.3,19.1,10,4.5, 0.00I,999.9,0
723060,13722,20130401,60.2,48.3,8.7,4.8, 0.66G,999.9,110000
723060,13722,20130402,51.7,28.4,10,4.8, 0.01G,999.9,0
723060,13722,20130403,44.6,26.3,10,1.9, 0.00G,999.9,0
723062,99999,20130401,62,55.9,9.1,7.4, 0.00H,999.9,10000
723062,99999,20130402,54.3,42.3,9.3,9, 0.00I,999.9,0
723065,13783,20130401,61.2,51.1,9.5,3.8,99.99,999.9,10000
723065,13783,20130402,54.1,30.8,10,5.5, 0.00I,999.9,0
723065,13783,20130403,44.2,32.6,10,0.6, 0.00I,999.9,0
723066,13713,20130401,62,53.1,8.4,5.5, 1.04G,999.9,10000
723066,13713,20130402,55.3,30.3,10,5.6, 0.00G,999.9,0
723066,13713,20130403,47.7,36.8,10,3.4, 0.00I,999.9,0
723067,93726,20130401,62.3,51.9,8.1,4.3,99.99,999.9,10000
723067,93726,20130402,53.5,33.3,9.7,5.2, 0.00I,999.9,0
723067,93726,20130403,44.6,38.4,10,0.4, 0.00I,999.9,0
723068,93759,20130401,61,48.1,8.1,3.7, 0.35G,999.9,110000
723068,93759,20130402,53.2,26.9,10,6.9, 0.04G,999.9,0
723068,93759,20130403,41.5,30,10,2, 0.00G,999.9,0
723069,93753,20130401,61.9,54.1,9.8,6.9, 0.09G,999.9,0
723069,93753,20130402,53.5,34.4,10,3.9, 0.00G,999.9,0
723069,93753,20130403,45.4,38.2,10,1.7, 0.00I,999.9,0
723074,3703,20130401,60.4,52.3,8.5,5.4, 0.19G,999.9,10000
723074,3703,20130402,53.1,33.3,10,5.4, 0.00G,999.9,0
723074,3703,20130403,43.2,30.7,10,1.3, 0.00I,999.9,0
723075,13769,20130401,61.7,46.7,10,8, 0.23G,999.9,10000
723075,13769,20130402,48.8,27.8,10,8.7, 0.00G,999.9,0
723075,13769,20130403,41.9,33,10,4, 0.00G,999.9,0
723079,93796,20130401,59.3,48.2,8.3,1.6, 0.19C,999.9,110000
723079,93796,20130402,51.9,24.3,10,2.9, 0.00I,999.9,0
723079,93796,20130403,38.4,28.5,10,0.9, 0.00I,999.9,0
723080,13737,20130401,61.1,47.1,10,6.7, 0.23G,999.9,0
723080,13737,20130402,51,27.5,10,7.6, 0.00G,999.9,0
723080,13737,20130403,43.3,31.4,10,7, 0.00G,999.9,0
723083,13763,20130401,62.2,50.3,9.9,5.3, 0.00I,999.9,0
723083,13763,20130402,52.1,28.1,10,5.6, 0.00I,999.9,0
723083,13763,20130403,40.6,30.4,10,1.1, 0.00I,999.9,0
723084,99999,20130401,53.5,41.7,6,5.7, 0.00A,999.9,100000
723084,99999,20130402,44.4,20.9,10,6.5, 0.00I,999.9,0
723085,13750,20130401,63.2,51.4,8.1,6.5, 0.20G,999.9,10000
723085,13750,20130402,52.2,29.7,7,8.4, 0.00G,999.9,0
723085,13750,20130403,46.9,33.7,7,7.9, 0.00G,999.9,0
723086,93741,20130401,62.4,46,10,7.3, 0.32G,999.9,10000
723086,93741,20130402,50.3,22.6,10,6.3, 0.00G,999.9,0
723086,93741,20130403,41.1,29.4,10,4.1, 0.00G,999.9,0
723087,93735,20130401,59.8,48.6,10,4.6, 0.02D,999.9,10000
723087,93735,20130402,49,26.4,10,5.6, 0.00I,999.9,0
723087,93735,20130403,43.2,27.6,10,2.6, 0.00I,999.9,0
723090,13754,20130401,61.5,54.2,8.8,7.2, 0.04G,999.9,10000
723090,13754,20130402,54.4,38.3,9.4,6.4, 0.01G,999.9,0
723090,13754,20130403,44.7,39.7,10,1.6, 0.00G,999.9,0
723095,93719,20130401,62.9,53.8,9.5,5.6, 0.00G,999.9,10000
723095,93719,20130402,55.1,35.1,9.8,6.1, 0.00G,999.9,100000
723095,93719,20130403,47,40.4,10,1.5, 0.00G,999.9,0
723096,93727,20130401,61.9,53.2,9.2,5.7, 0.06G,999.9,10000
723096,93727,20130402,54,34.7,9.4,6.1, 0.05G,999.9,0
723097,93743,20130401,59,55,7.6,6, 0.03G,999.9,10010
723097,93743,20130402,53,40,8.9,5.9, 0.00G,999.9,0
723097,93743,20130403,47.3,41.9,9.5,2.4, 0.00I,999.9,0
723098,93798,20130401,51.7,25.2,5.7,5.1,99.99,999.9,110000
723098,93798,20130402,46.7,18.2,10,5.7, 0.00I,999.9,0
723098,93798,20130403,40.4,15.6,10,3.1, 0.00I,999.9,0
723100,13883,20130401,66,55.5,8.4,5.9, 0.98G,999.9,10010
723100,13883,20130402,60.1,38.5,10,3.7, 0.92G,999.9,0
723100,13883,20130403,57.6,44.5,10,2.6, 0.00G,999.9,0
723104,53867,20130401,65.7,55,8.1,4.8, 0.88G,999.9,10000
723104,53867,20130402,60.1,38.6,10,2.7, 0.01G,999.9,0
723104,53867,20130403,57.5,47.1,9.9,1.9, 0.00G,999.9,0
723106,13744,20130401,64.6,55.6,9.5,6.3, 0.28G,999.9,10000
723106,13744,20130402,57.7,37.7,10,5.2, 0.01G,999.9,0
723106,13744,20130403,54,43.6,10,3.9, 0.00G,999.9,0
723107,99999,20130401,65.4,57.8,9,3.4, 0.00I,999.9,0
723107,99999,20130402,58.8,37.2,9.9,2.8, 0.00I,999.9,0
723108,13776,20130401,62.9,55,9.6,5.8, 0.17G,999.9,10000
723108,13776,20130402,54,37.5,10,5.1, 0.01G,999.9,0
723108,13776,20130403,48.7,43.1,10,2, 0.00G,999.9,0
723109,93782,20130401,64.3,51.2,8.8,6.9, 0.27G,999.9,10000
723109,93782,20130402,54.9,35,10,5.3, 0.10G,999.9,0
723109,93782,20130403,50.1,41,10,3.1, 0.00G,999.9,0
723110,13873,20130401,63.7,49.4,7.6,4.9, 0.59G,999.9,10000
723110,13873,20130402,58.5,35.9,10,5.5, 0.25G,999.9,0
723110,13873,20130403,54.4,27.5,10,5.9, 0.00G,999.9,0
723114,3715,20130401,52.9,41.1,7.2,6.7, 0.00I,999.9,100000
723114,3715,20130402,43.6,18.7,10,6.8, 0.00I,999.9,0
723114,3715,20130403,36.2,11.8,10,0.6, 0.00I,999.9,0
723115,53854,20130401,65.3,57.2,8.4,6.8, 0.28G,999.9,10000
723115,53854,20130402,60.5,41.7,9.9,2.9, 0.09G,999.9,0
723115,53854,20130403,54.9,47.5,9.1,2.9, 0.00G,999.9,0
723116,3742,20130401,65.1,53.1,9.8,7.2, 0.21G,999.9,0
723116,3742,20130402,55.4,37.2,10,4.6, 0.01G,999.9,0
723116,3742,20130403,54.8,42.2,10,3.7, 0.00G,999.9,0
723117,53871,20130401,62.7,47.4,8.8,5.6, 0.02G,999.9,10000
723117,53871,20130402,54.6,35,10,3.1, 0.00H,999.9,10000
723117,53871,20130403,54.5,26.4,10,6.6, 0.00G,999.9,0
723118,53850,20130401,64,46.4,9.3,5.4, 0.01G,999.9,110000
723118,53850,20130402,60.1,27.8,10,6.8, 0.00G,999.9,0
723118,53850,20130403,57.9,18.8,10,5.2, 0.00G,999.9,0
723119,13886,20130401,63.4,42.8,10,7, 0.03G,999.9,10000
723119,13886,20130402,58.7,28.6,10,6.3, 0.02G,999.9,0
723119,13886,20130403,56.2,22.1,10,5.5, 0.00G,999.9,0
723120,3870,20130401,62.1,46.6,9.8,5.5, 0.02G,999.9,10000
723120,3870,20130402,56.4,32.4,10,4.7, 0.00I,999.9,0
723120,3870,20130403,55.1,24.4,10,4, 0.00G,999.9,10000
723122,63889,20130401,63,45.6,9.4,4.7,99.99,999.9,10000
723122,63889,20130402,57.7,30.7,10,4.7, 0.00I,999.9,0
723122,63889,20130403,57.9,20.1,10,3.9,99.99,999.9,10000
723123,14886,20130401,22.8,12.3,7.4,9.3,99.99,999.9,1000
723123,14886,20130402,18.7,5.3,10,5.6, 0.00I,999.9,0
723123,14886,20130403,15.4,3.2,10,1.9, 0.00I,999.9,0
723124,53874,20130401,63.3,51.2,8.6,5.6, 0.35G,999.9,10000
723124,53874,20130402,58.5,35.4,10,4.4, 0.23G,999.9,0
723124,53874,20130403,59.4,31,10,3.7, 0.00G,999.9,0
723139,93729,20130401,56.8,53.2,5.6,6.1, 0.02G,999.9,0
723139,93729,20130402,52.4,36.8,9.2,8.5, 0.00I,999.9,0
723139,93729,20130403,45.9,39,10,3.6, 0.00G,999.9,0
723140,13881,20130401,62.4,47.3,9.1,5.2, 0.06G,999.9,10000
723140,13881,20130402,55.2,31.6,10,5, 0.05G,999.9,0
723140,13881,20130403,53.6,21.7,10,8.3, 0.00G,999.9,0
723143,3720,20130401,62,46.7,9.3,2, 1.00G,999.9,0
723143,3720,20130402,53.5,29.7,10,3.1, 0.00G,999.9,0
723143,3720,20130403,48,31.2,10,1.3, 0.00I,999.9,0
723144,53890,20130401,58.2,45.6,9.4,5.4, 0.02G,999.9,0
723144,53890,20130402,54.5,26.7,10,6.7, 0.00G,999.9,0
723144,53890,20130403,52.4,18.7,10,4.8, 0.00I,999.9,0
723146,53892,20130401,47.6,36.1,9.8,10.3, 0.07G,999.9,10000
723146,53892,20130402,39.2,17.7,10,7.4, 0.00G,999.9,0
723146,53892,20130403,37.7,9.4,10,8.4, 0.00I,999.9,0
723147,53870,20130401,62.3,45,9.1,3.5, 0.05G,999.9,10000
723147,53870,20130402,55.8,31.4,10,3.9, 0.00I,999.9,0
723147,53870,20130403,54.1,22.4,10,7.4, 0.00G,999.9,10000
723148,63859,20130401,54.6,43.4,8.4,4.5, 0.01G,999.9,0
723148,63859,20130402,52.5,24,9.7,6, 0.01G,999.9,10000
723148,63859,20130403,50.9,14.2,10,5.7, 0.00G,999.9,0
723150,3812,20130401,52.6,43.1,9.2,5.9, 0.05G,999.9,110000
723150,3812,20130402,47.7,25.9,10,7.7, 0.00G,999.9,0
723150,3812,20130403,45.5,17.5,10,9.7, 0.00G,999.9,0
723156,63812,20130401,57.4,46.4,7.2,3.1, 0.16G,999.9,110000
723156,63812,20130402,50.8,30.6,10,3.7, 0.08G,999.9,0
723156,63812,20130403,49.5,23.6,10,3.3, 0.00G,999.9,0
723165,63821,20130401,52.4,43,10,5.1,99.99,999.9,10000
723165,63821,20130402,47.5,25.6,10,5.2, 0.00I,999.9,0
723165,63821,20130403,45.4,17.8,10,3.1, 0.00I,999.9,0
723170,13723,20130401,57.9,45.2,9.2,8, 0.22G,999.9,10000
723170,13723,20130402,49.6,25.5,10,6.5, 0.00G,999.9,0
723170,13723,20130403,47.5,14.5,10,4.2, 0.00G,999.9,0
723171,53144,20130401,56.1,39.5,10,15.2, 0.00G,999.9,0
723171,53144,20130402,56.7,32.6,10,5.3, 0.00G,999.9,0
723171,53144,20130403,59.2,37.5,10,6.9, 0.00I,999.9,0
723174,93783,20130401,59.2,46.9,9,5.5, 0.42G,999.9,10000
723174,93783,20130402,49.6,28.1,9.7,4.7, 0.05G,999.9,0
723174,93783,20130403,46.6,20.3,10,3.5, 0.00G,999.9,0
723177,63807,20130401,55.1,41.7,10,3.8, 0.01G,999.9,10000
723177,63807,20130402,47.8,22.5,10,4.8, 0.00G,999.9,0
723177,63807,20130403,46.1,6.5,10,3.9, 0.00I,999.9,0
723193,93807,20130401,58.3,44,9.3,4.9, 0.15G,999.9,10000
723193,93807,20130402,48.5,24.8,10,2.9, 0.02G,999.9,0
723193,93807,20130403,47.5,14.7,10,3.8, 0.00G,999.9,0
723194,53872,20130401,63.8,47.4,9.2,6.9, 0.00H,999.9,10000
723194,53872,20130402,55.3,33.9,10,3.9, 0.00G,999.9,0
723194,53872,20130403,53.9,28.2,10,7.7, 0.00G,999.9,10000
723200,93801,20130401,60.4,49.3,7.1,3.9, 0.19G,999.9,110000
723200,93801,20130402,54.1,32.4,10,5.3, 0.00G,999.9,0
723200,93801,20130403,50.6,27.6,10,6.5, 0.00G,999.9,0
723230,3856,20130401,57.2,52.1,6.5,2.7, 0.17G,999.9,100000
723230,3856,20130402,51.3,33.3,10,7.1, 0.00G,999.9,0
723230,3856,20130403,47,28.4,10,9, 0.00G,999.9,0
723231,63883,20130401,59.9,48.9,5.9,1, 0.00I,999.9,100000
723231,63883,20130402,49.6,26.2,7,6.7, 0.00I,999.9,0
723235,13896,20130401,57,47.1,5.6,2.8, 0.44G,999.9,100000
723235,13896,20130402,51.6,30.1,10,6.1, 0.00G,999.9,0
723235,13896,20130403,47.7,26.6,10,7, 0.00G,999.9,0
723240,13882,20130401,57.2,48.5,6.8,4, 0.35G,999.9,110000
723240,13882,20130402,51.4,29,10,7, 0.00G,999.9,0
723240,13882,20130403,49.4,25.7,10,7.1, 0.00I,999.9,0
723249,99999,20130401,59.4,47,9.9,4.6, 0.00I,999.9,0
723249,99999,20130402,46.2,29.5,10,4.1, 0.00I,999.9,0
723260,13891,20130401,52.9,45.3,6.3,5.8, 0.21G,999.9,110000
723260,13891,20130402,47.8,23.8,10,4.9, 0.00G,999.9,0
723260,13891,20130403,46.5,19.2,10,5.3, 0.00H,999.9,10000
723270,13897,20130401,50.6,40.6,7,4.8, 0.09G,999.9,100000
723270,13897,20130402,45.3,24.3,10,5.9, 0.00G,999.9,0
723270,13897,20130403,42.1,23.4,10,5.1, 0.00G,999.9,0
723273,13827,20130401,50.2,42.4,5.2,3.4, 0.00A,999.9,100000
723273,13827,20130402,45.2,27,10,6.4, 0.00H,999.9,10000
723273,13827,20130403,42.8,27,10,3.8, 0.00I,999.9,0
723274,99999,20130401,49.4,48.4,4.7,3, 0.00I,999.9,0
723274,99999,20130402,42.6,36.9,10,2.8, 0.00I,999.9,0
723300,3975,20130401,52.5,39.9,10,5.8, 0.02G,999.9,0
723300,3975,20130402,44.2,25.5,10,5.7, 0.00G,999.9,10000
723300,3975,20130403,38.6,28.5,9.6,2.9, 0.01G,999.9,0
723306,13825,20130401,59.5,52.4,5.2,4.6, 0.16G,999.9,110000
723306,13825,20130402,56.7,40.2,10,4.7, 0.00G,999.9,0
723306,13825,20130403,50.5,30.2,10,6.9, 0.00I,999.9,0
723307,53893,20130401,60.7,50.9,6.7,4, 0.00I,999.9,100000
723307,53893,20130402,57.5,40.9,10,6, 0.00I,999.9,0
723307,53893,20130403,50.9,30.4,10,9, 0.00I,999.9,0
723320,93862,20130401,57.8,48.7,6.7,2.1, 0.11G,999.9,100000
723320,93862,20130402,53.5,35.8,10,8.3, 0.00G,999.9,0
723320,93862,20130403,47.2,28.6,10,10.2, 0.00G,999.9,0
723340,13893,20130401,56,46.2,10,3.3, 0.01G,999.9,0
723340,13893,20130402,50.9,31.6,9.9,10.5, 0.00G,999.9,10000
723340,13893,20130403,41.7,34.6,9.8,8.6, 0.18G,999.9,10000
723346,3811,20130401,50.4,41.2,8.5,5.3, 0.13G,999.9,100000
723346,3811,20130402,46.3,29.8,10,7.2, 0.00G,999.9,0
723346,3811,20130403,42.3,29.3,10,6.6, 0.00G,999.9,0
723347,3809,20130401,51.7,37.3,9.6,5.4, 0.00G,999.9,0
723347,3809,20130402,45.2,25,10,7.5, 0.00G,999.9,0
723347,3809,20130403,41.6,24.8,10,5.4, 0.00G,999.9,0
723350,13877,20130401,50.6,43.1,5.5,6.2, 0.30G,999.9,100000
723350,13877,20130402,43.7,22.8,10,6.2, 0.00G,999.9,0
723350,13877,20130403,39.4,16.1,10,2.1, 0.00I,999.9,0
723403,13963,20130401,58.2,49.4,9,3.4, 0.56G,999.9,0
723403,13963,20130402,50.2,39,9,10.5, 0.00G,999.9,10000
723403,13963,20130403,39.5,36.8,5.4,9.3, 0.82G,999.9,10000
723405,3930,20130401,56.1,47.6,9.6,3.7, 0.27G,999.9,100000
723405,3930,20130402,49.3,37.3,9.8,9.8, 0.00G,999.9,10000
723405,3930,20130403,39.5,35.5,9.6,8.3, 0.17A,999.9,10000
723407,3953,20130401,53.9,44.1,10,6.5, 0.31G,999.9,0
723407,3953,20130402,45.5,32.4,10,8.9, 0.00G,999.9,10000
723407,3953,20130403,42.4,29.4,10,7.5, 0.01G,999.9,0
723408,13814,20130401,52.7,37.9,10,10.2, 0.00I,999.9,0
723408,13814,20130402,44.6,27,10,9.5, 0.00I,999.9,0
723409,53869,20130401,52.6,42.1,10,7.2, 0.12G,999.9,0
723409,53869,20130402,44.5,30.3,10,7.8, 0.00G,999.9,0
723409,53869,20130403,41.7,32.8,10,5.8, 0.00G,999.9,10000
723415,3962,20130401,58.8,46.3,8.2,2.2, 0.30G,999.9,110000
723415,3962,20130402,51.8,39.5,9.5,9.2, 0.00G,999.9,10000
723415,3962,20130403,38.8,35.8,7.3,8.4, 0.78G,999.9,10000
723416,13925,20130401,56.3,47.6,8.7,4.3, 0.40G,999.9,0
723416,13925,20130402,51.2,37.2,10,11.2, 0.00G,999.9,0
723416,13925,20130403,39.6,33.8,10,13.8, 0.00I,999.9,0
723417,93988,20130401,55.9,50.4,5.7,2, 0.29G,999.9,100000
723417,93988,20130402,52.2,41.9,10,9, 0.00G,999.9,0
723417,93988,20130403,40.7,37.5,9,11.1, 0.11G,999.9,10000
723418,13977,20130401,63,54.3,8,2, 0.82G,999.9,100000
723418,13977,20130402,59.1,49.2,10,6.5, 0.00G,999.9,0
723418,13977,20130403,44.5,41,8.5,11.4, 0.13G,999.9,10000
723419,93992,20130401,59.8,51.6,6.5,1.1, 0.81G,999.9,100000
723419,93992,20130402,58.1,48.6,9.9,6.8, 0.00G,999.9,0
723419,93992,20130403,46,39.9,9.5,9, 0.03G,999.9,10000
723424,53919,20130401,59.1,50.6,7.2,1.5, 0.67G,999.9,110000
723424,53919,20130402,56.6,44.6,10,7.1, 0.00G,999.9,0
723424,53919,20130403,44.5,38.5,9.1,7.2, 0.16G,999.9,10000
723425,99999,20130401,58,49.2,4.5,0.7,99.99,999.9,110000
723425,99999,20130402,58.7,44.5,9.9,6.6, 0.00I,999.9,0
723429,53920,20130401,56.6,45.7,8.9,1, 0.17G,999.9,0
723429,53920,20130402,50.5,35.1,8.8,7, 0.00G,999.9,10000
723429,53920,20130403,39.9,33.9,10,5.4, 0.61G,999.9,10000
723434,3973,20130401,53.9,40.2,10,7.3, 0.00I,999.9,0
723434,3973,20130402,38.7,35.4,6.8,8.8,99.99,999.9,10000
723436,53922,20130401,50,42.3,10,5.7, 0.01G,999.9,0
723436,53922,20130402,39.1,36.6,8.7,9.7, 0.05G,999.9,10000
723436,53922,20130403,36.4,33.2,10,9.8, 0.36G,999.9,10000
723439,53918,20130401,53.1,35.9,9.8,3, 0.16G,999.9,10000
723439,53918,20130402,40.8,31.3,8.6,5, 0.05G,999.9,10000
723439,53918,20130403,36.4,32.7,9.5,0.7, 0.21G,999.9,0
723440,13964,20130401,60.8,44.7,10,3, 0.03G,999.9,0
723440,13964,20130402,51.4,41.1,8.7,10.7, 0.05G,999.9,10000
723440,13964,20130403,41.5,36,9.5,11, 0.96G,999.9,10000
723441,54921,20130401,33.2,19.9,10,8.1,99.99,999.9,10000
723441,54921,20130402,36,19.8,10,4, 0.00I,999.9,0
723441,54921,20130403,41.6,25.1,10,6.3, 0.00I,999.9,0
723443,53955,20130401,52.5,40.4,10,5.3, 0.00G,999.9,0
723443,53955,20130402,41,33.4,9.5,8.1, 0.00I,999.9,0
723443,53955,20130403,37.2,30.2,9.2,8.6, 0.00I,999.9,0
723444,3978,20130401,50.2,38.2,10,3.4, 0.00G,999.9,0
723444,3978,20130402,38,34,9.9,9.4, 0.00I,999.9,0
723444,3978,20130403,37.2,30.2,10,9.4, 0.00I,999.9,0
723445,93993,20130401,50.2,41,10,3.3, 0.02G,999.9,10000
723445,93993,20130402,40.7,36.1,8.4,6.5, 0.00G,999.9,10000
723445,93993,20130403,36.7,32.3,8.9,6.3, 0.70G,999.9,10000
723448,53934,20130401,53,44.2,10,3, 0.22G,999.9,0
723448,53934,20130402,40.5,29.4,9.7,5.7, 0.00G,999.9,0
723448,53934,20130403,38.2,31.8,10,2.2, 0.00I,999.9,0
723449,53954,20130401,50.8,39.1,9.8,7.6,99.99,999.9,10000
723449,53954,20130402,36.9,33.9,9.9,9.9, 0.20B,999.9,10000
723449,53954,20130403,36.1,31.2,10,10.7, 0.00H,999.9,10000
723450,13971,20130401,52.5,36.8,9.9,4.3, 0.04G,999.9,10000
723450,13971,20130402,39.2,34,9.7,5.5, 0.08G,999.9,10000
723450,13971,20130403,35.1,31.1,10,4.8, 0.16G,999.9,10000
723484,53901,20130401,50.5,34.6,10,6.2, 0.03G,999.9,0
723484,53901,20130402,40.1,24.1,10,5.5, 0.00G,999.9,10000
723484,53901,20130403,36.2,25.3,10,2.6, 0.05G,999.9,0
723490,99999,20130401,48.3,36.9,10,5.6,99.99,999.9,10000
723490,99999,20130402,37.1,31.3,10,8.3,99.99,999.9,10000
723495,13987,20130401,46.7,36.1,10,7, 0.06G,999.9,10000
723495,13987,20130402,38.4,30.2,10,6.6, 0.08G,999.9,10000
723495,13987,20130403,38.2,31.6,10,3.8, 0.13G,999.9,0
723510,13966,20130401,62.7,43.3,10,5.6, 0.00G,999.9,0
723510,13966,20130402,51.4,42.5,9.1,13.5, 0.01G,999.9,10010
723510,13966,20130403,42.4,40.5,7.4,12.7, 0.59G,999.9,10010
723520,13902,20130401,57.9,43.8,10,4.8, 0.03G,999.9,10000
723520,13902,20130402,42.9,38.8,8.3,17.5, 0.02G,999.9,110000
723520,13902,20130403,39.2,39.2,7.8,13.3, 0.00G,999.9,10000
723525,93986,20130401,55.7,43.4,9.7,8.1, 0.02G,999.9,0
723525,93986,20130402,39.7,36.1,4.8,17.5, 0.12G,999.9,10010
723525,93986,20130403,37.5,37.2,2.2,14.6, 0.21G,999.9,11000
723526,3932,20130401,53.4,42.6,10,10.1, 0.06G,999.9,0
723526,3932,20130402,37.6,33.9,6.3,18.8, 0.07G,999.9,11010
723526,3932,20130403,35.8,34.6,3.2,15.3, 0.12G,999.9,11000
723528,3981,20130401,61,43.1,10,6.1, 0.00G,999.9,0
723528,3981,20130402,46.5,40,8.5,12.3, 0.06G,999.9,10010
723528,3981,20130403,41.3,39.2,5,12.1, 0.33G,999.9,10010
723529,53929,20130401,60.6,40.6,10,1.4, 0.00I,999.9,0
723529,53929,20130402,52.3,43.8,9.3,8.7,99.99,999.9,10010
723529,53929,20130403,42.6,41.8,9.7,7.1,99.99,999.9,10010
723530,13967,20130401,57.9,40.9,10,5.6, 0.02G,999.9,0
723530,13967,20130402,42.4,36.6,7.1,15.2, 0.17G,999.9,10010
723530,13967,20130403,39.9,38,3,11.6, 1.40G,999.9,10010
723535,13909,20130401,50.4,39.2,10,9.9, 0.13B,999.9,11010
723535,13909,20130402,37.7,33.9,7.4,12.3, 0.30D,999.9,10010
723535,13909,20130403,37.3,36.9,7.6,10.6, 0.00H,999.9,10000
723536,53986,20130401,47.7,38.4,10,9, 0.00I,999.9,0
723536,53986,20130402,38.4,33.5,7.7,13.2,99.99,999.9,10010
723536,53986,20130403,37.4,34.7,9.3,11,99.99,999.9,10000
723537,53913,20130401,54.3,40.4,9.8,5.3, 0.00A,999.9,0
723537,53913,20130402,40.6,35.3,6.7,8.8, 0.15G,999.9,10000
723537,53913,20130403,39.7,37.7,2.5,8.4, 0.72G,999.9,10010
723540,13919,20130401,59.8,40.8,9.3,6.6, 0.00G,999.9,0
723540,13919,20130402,41,37.7,8.7,14.4, 0.17G,999.9,10010
723540,13919,20130403,39.4,39.4,8.3,11.3, 0.00G,999.9,10000
723544,3954,20130401,55.6,39.6,9.9,6, 0.00I,999.9,0
723544,3954,20130402,40.6,34.6,6.3,15.2, 0.03G,999.9,10010
723544,3954,20130403,39.3,37,2.5,12.1, 0.64G,999.9,10000
723545,3965,20130401,51.3,38.9,10,8.2, 0.00G,999.9,10000
723545,3965,20130402,40,34.5,8.1,12.6, 0.23G,999.9,10000
723545,3965,20130403,38.8,36.8,5.1,12, 0.59G,999.9,10000
723550,13945,20130401,59.9,43.4,10,3.7, 0.00G,999.9,0
723550,13945,20130402,44,39.3,9.6,16.1, 0.30C,999.9,10010
723550,13945,20130403,40.9,40,8.6,13.2, 0.08A,999.9,10000
723555,93940,20130401,49.8,39.9,8.9,0, 0.00I,999.9,0
723555,93940,20130402,49.2,42.9,8.9,9.7,99.99,999.9,10010
723555,93940,20130403,42.6,39.4,10,8.3, 0.05A,999.9,10000
723556,93953,20130401,55.4,44.2,10,4.9, 0.00G,999.9,0
723556,93953,20130402,44.8,39.3,8.6,12.4, 0.06G,999.9,10000
723556,93953,20130403,41.5,39.8,9.8,7.9, 0.64G,999.9,0
723560,13968,20130401,53.1,41.2,9.7,6.6, 0.00G,999.9,0
723560,13968,20130402,42,35.5,8.6,11.5, 0.01G,999.9,10000
723560,13968,20130403,40.3,38.8,6.8,8.4, 0.52G,999.9,10000
723564,53908,20130401,51.6,40.2,10,6.2, 0.00G,999.9,0
723564,53908,20130402,42.3,33.5,8.3,11.5, 0.13G,999.9,10000
723564,53908,20130403,39.9,35.7,8.6,10.3, 0.59G,999.9,10000
723565,3959,20130401,45.9,39.2,9.8,6.2, 0.01G,999.9,10000
723565,3959,20130402,39.3,33.8,8.5,8.8, 0.13G,999.9,110000
723565,3959,20130403,39.4,34.5,10,6.4, 0.69G,999.9,0
723566,93950,20130401,56.9,43,10,2.4, 0.15G,999.9,0
723566,93950,20130402,47.6,42.7,6.5,7.8, 0.07G,999.9,10010
723566,93950,20130403,41.2,38.3,10,7.2, 2.91G,999.9,10000
